Column1;Column6
0;last full day of vacation.... 
4;@irinarempt Because you have to lift your eyebrows to reach the high notes? 
0;were did the sun go!? 
0;has been stuck four times in the last hour with no iv success. 
4;@stanandollie bet that hurt..you're lucky it didn't smash 
4;@Tori_Da lol come on....got to be IN the shorts...   
4;@JohnWeston lol John @CHRISDJMOYLES does talk to lovely ladies, just not the ordinary ones like me...no matter, we have you to talk to 
4;@JohnWeston hah he wouldn't dare John...lol  Tweet later...     
0;@lynnali2 not hot here cloudy and cool 
0;@BIRCHY50 Thanks Lynn  x
0;@zebslc well I wouldn't admit to something like that if it were not true...lol I am useless at getting my point across in a argument..  
0;@LindseytheFirst ooh sorry Lindsey, takes foot out of my mouth  ...xx
0;@EvilNanny Morning!!   Hows you?  I have a very slight headache due to over indulging  
0;@littledotty @BIRCHY50 I already upset the neighbours and Paul Daniels tonight...  
0;@tinkissarah Have fun!!  Am off to do some cleaning at the bungalow 
0;@EvilNanny LOL well I'm up there with you I was on the naughty step 3 times yesterday!!  
0;@Schofe Ask him why no-one is following me...LOL..I feel very unloved and lonely 
0;time to get a job.... goodbye childhood, you will be deeply missed   RIP 8/29/91-6/16/09
4;@mdstacy11 haha  Thanks!   You're pretty awesome yourself.  I'm so glad you came over last night and I hope you have a great weekend!   
4;http://twitpic.com/68wx7 franck war gestern bei zz top 
4;@chrisWhite lol, deferment is nice, but when you run out of them the deferment was a curse in disquise 
0;"I never made &lt;a href=&quot;http://www.apple.com/downloads/dashboard/music/redalarmclock.html&quot;&gt;Red Alarm Clock&lt;/a&gt; work "
4;Lovin' potential breakup song bu Aly and AJ 
0;still feeling not really well 
4;@paulapico I'll Take it with pleasure.  Um dia bom! Abra?o a? ao @lmalopes
0;@CroquetteAwards broken link 
4;@jessc89 You should online and bitch with us 
0;My friend moved to Australia (Perth, i think). Now he's forgotten all of us back in Dubai. 
0;@Camymae I did a late night Carls Jr. run the other night...same result  Felt so gross afterwards haha
4;"aw it's six months today  &lt;3aab"
4;Singing in the car with booboo 
4;Finally going to bed.... Greatest graduation EVER!...thanks everyone 
4;@sd2kslay does that mean ur back? /g invite if so  
0;I hate it when I misplace books. I have to scour my office tonight to find it. 
0;Mapping out this hat...I have a large head. 
0;@castlefibers I hope everything is ok. 
0;I Need to get my friggin cameras cleand ASAP !! 
0;It sucks being a foodie and broke !!  
4;imma half done with chem hmwrk! 
4;Imma finallaye done with the prelim pprs. 
0;Just painted my nails purple but it got destroyed 'cause I accidentally touch some papers before it dried. 
0;too many assignments 
4;"amazing dancalicious night! i'm gonna miss shookie so much!!!!! ;[ good luck on the east coast "
4;Chilling at @octanecoffee waiting for @techbird, @ibouchard and the gang...Octane staff wearing my shirt design  Selling them, too!
0;has landed and is back at home.  and the work clock starts again in just a few measley hours.. tick, tock, tick, tock...
0;@tonhiebear thai food!!!!!!!!!!!!!!!  me home.
0;@mileycyrus http://twitpic.com/2y606 - I want a Sofie!  She's helllza cute.
0;I have a sudden craving for Dirt Cups. I don't want to put any clothes on. Tralalala.. Melanie just left me 
4;@roadkill03 weeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 
0;ze bastards removed the soundtrack of my skydive video 
0;@skathi stuck @ work 
4;@DrYoung Good morning or Good afternoon! 
4;@THEsaragilbert What am I doing? Watching King Of The Hill while getting a back rub.  Woo hoo!
4;@jesswoodall 235 words written, not the intro haha! so intro/conclu + 235 = 700 words  only 1500 more to go
0;@mandygee90 we lost   final score was 18 - 28...but it should have been at least 22-28 lol!
4;@jakehgonzales me too. Not good enough though! 
0;Goodnight, Brooklyn. For the last time. 
0;iss kind of sick... nd is lyin in bedd  xx
4;We couldn't resist this little headline fun on Superwoman   http://bit.ly/Ooe61 *chortle*
0;@chieftech responding re your 23 June reply: we would have liked to be at #publicsphere but could not make it  We covered where we could
0;RIP Bear....you will be missed. 
0;@theadgency e departe, n-am timp sa ajung si astept pe cineva care ma incurca.... 
0;site-ul EMAG merge din parti si nitel din mijloc pe Firefox...  fail!
0;Pr?? a pr?? a pr??  Z?t?ej?? z?vody LIL v ?esk?ch Bud?jovic?ch jsou v?n? ohro?eny
4;@ehasselbeck it is stuning...you and rosie and all these stuff...great job, lady!  really like you.
4;it is stuning...you and rosie and all these stuff...great job, lady!  really like you.
4;@MPBusta feelin' like a sunshine-y DAY-AY! 
4;SF was my lady this weekend and I knew her. Biblically. 
4;@bmur zdayiscoming is my name, zombies are my game. I didn't realize you could have friends, wow! 
0;"Last minute packing! I got Pride &amp; Prejudice and Zombies and The Family by Puzo. Wanted more but books are so expensive!! "
4;Shall now revert to my hermitage and reclaim my virginity from online social networks. Goodbye fs and fb 
0;No Saturday classes please 
4;Can't sleep.Too excited, in a few hours I'll have my mustang  Also gonna hit up the Winchester Mystery House since I haven't gone in years
4;"Back @teleacnot and back on Twitter after couple of sickdays and weekend of R&amp;R. Good to be back. "
0;fucking earthquakes..! and the aftershocks are still coming 
4;it's my brother's 18th today  but i've gotta sit down, not move my leg and revise. not fun!! tweet tweet
4;last GCSE today  and then seeing the saurdays tonight, and wicked tomorrow! yaay. i can't wat till 3 xxx
0;When is NEW MOON gonna come out????????????!!!!!!!!!!!!!  
4;@kirkrarner It's official. We need to make a website and write our own API that rivals friendfeed but with tighter control. 
0;@xRomanesque lol sometimes its hard to tell if its really the celeb, but i do know that @therealwill isnt really Will Smith 
0;Trying to put a smile on my face guess its not working  been down all dayy
0;Just feel like i messing up somebody's life and just don't know what to do 
0;@Lbaje  i does reach u faster pon twitter than real life phone calls :O you at hair dresser?
0;Head hurting me and got me can't sleep 
0;@Lbaje i got talent too  u nvr hear me sing or dance them does call me Mini Breezy 
0;@doorofkukondo If it's still in warranty they should replace either the logic board or magsafe board for free. Takes a few days though 
0;@nickovey ACO said no 
0;@Georgina_Milne But I can't help it 
0;@emmao414 Oh no, that's truly horrible news...really hope they can get it 
4;Good to see you here, @denmojo!  Micheal is on here too: @HighTechDad
4;"@ryanlrussell Hadn't made that connect. &quot;Laptop, are you skynet?&quot; "
4;"@davidmccormack It say, &quot;This deprecation will not occur until we finish...&quot; x y and z... I'm just trying to make Laconica compliant! "
4;On the phone with my girl!!! 
4;Two cups of coffee later, this may not be the worst day 
0;It's a shame that I work this morning and can't watch the whole Burn Notice marathon 
0;MORNING! ... but its raining and I may be going to work today in the rain... 
0;Great night with Brittany, now back home and getting ready to head off to work 
0;Laying around at brittany's waiting for her to finish up eating.. Her rooms about a bajillion degrees 
0;Great night last night, now the morning's here and I'm attempting to gobble down some breakfast while chugging coffee as I wait for work 
0;i'm bummed, the 15 dollar seats for WWE Bash are sold out  i don't want to pay 45 dollars for seats. guess i'll keep searching.
0;@lyricalies lol probably. ugh, and i have to leave in 8min to go with mom to her stress test lol. so i won't even be here for it all 
0;@callxmexsara the oldest. but idk for sure. it was a sad day when he left 
0;@samiamagirl @stephherzz i agree, i'm trying to hold out hope. wtf they live over here play the west coast  dnw weezer :/
0;Our tv antenna has snapped in half  Will only be able to view GWN and WIN for a while 
0;Nothing but the truth, often we only get half the truth which in fact is a great lie 
0;can't find the fawn. 
4;"&quot;Zach you just touched my boob&quot;...&quot;What boob&quot; "
0;doing homework... ugh i hate school 
4;@rundzy .....very sweet ....u r a good son 
4;"@farfbaz I'm right here  L&amp;O: CI on MYST is pretty good this morning.."
0;Seeing reports that Farrah Fawcett has died.  She was my favourite Charlie's Angel. RIP.
4;@jouni At least you have a great story to tell at all the parties! 
0;@hagnas I don't think it's even possible to be an IE veteran. I notice new glitches each and every time 
0;@9uitar google 'cancel fasthosts'. I had no idea what I was in for  cost me 70 quid for no reason..
0;hay last saterday was  my b day ya it was so fun to bad it had to end  it was fun
4;MOCHA CHEESECAKE  Chocolate + Espresso = LOVE!!!
4;@Devildog0351 Alright thank you 
4;"@Sarah_Stuart Hahah no you have me all wrong. I have no issues with smilies, I use the ;) a lot.. I just don't want them on Twitter "
4;@SusanLorelei You're welcome. 
0;@hbuchan that hurts  my tweeters were the best part about your phone
0;so sick of this nasty weather.. 
0;Back to Vermont... 
4;"Listening to: Dr. Dre - Still D.R.E.had it stuck in my head &amp; now its on pandora,  makes me happy http://bit.ly/BGPqT ."
4;"making my &quot;jalapeno green chicken soup&quot; mmmm... this is the stuff from which we crawled billions of years ago  life itself!"
4;@flowerstrewn good mofo MUFA's in an AVOCADO! go for it 
4;"twiteffluveum: breakfast is coffee, avocado &amp; oatmeal "
0;@rodrigo very grey morning 
4;just finished my talk at eLiberatica 2009 
0;follows the french TV live for the first time in years. I wish I could understand more of it now 
4;@morrick lol maybe MMX is the year of Pentium 
0;Trying to recover photos after a problem between Windows and my XD card. Result: shots are all half visible  damn Microsoft...
4;"Oh that sucks.; The DSLR Camera Remote iPhone app does not support the EOS-10D.  http://tinyurl.com/mlemne 5D-Mark II time "
0;Just realized that the mini mode is gone from the #Pandora site. What gives? I liked the mini mode 
0;Boy, this is a long list  Tech layoffs: The scorecard - CNET News: http://news.cnet.com/8301-1001_3-10069195-92.html
0;Abracadabra... The Magic make LeBron James and the Cleveland Cavaliers disappear from the NBA Playoffs 
0;NBC's coverage of the French Open men's semi was a joke. Has anyone seen the #Federer v Del Potro match?Not on #tennis channel either 
0;My son has bad #eczema days, but we both saw another kid that had it REALLY  bad. Hate to see when kids are robbed of their fun
0;my dog ate my hat - not funny 
4;@krystyl me too!  still doesn't stop others from sending me these damn invite DMs! arg!
4;@LonelyBob yep. Jon is infamous  doing really cool stuff there
4;@kspidel my weekend is pretty open if I'm not recovering from WWDC news. 
4;@thauber Tuna Safe Dolphin!  that show was awesome.
0;@aforonda we never found a starbucks open 
0;@krystyl I'm sorry  I shouldn't of been contagious.
0;@aforonda i love it. i hate pics of my profile. I look so fat in my profile. big chin 
4;@yanidzhu as is the WWW in general 
0;Kitten killer (and not euphemistically). 
0;my memory is full    7.79GB out of 8GB used: wish 4GB sticks were cheaper...
0;attending #TechNet virtual conference today,if I can stay awake after another night (4 out of 4 this week) of #exchange callout problems 
0;celebrating half a year w/o pownce #pw 
0;@HeleneVolturi waiting of you 
0;See what's happening in Iran, very sad  http://bit.ly/3W9XA
0;enjoying the last day of the longest holiday ive had since leaving school 
0;fuck fuck fuck, pipe leaking in bathroom 
0;hoping the bathroom sink arrives today, getting annoying trying to use the current one which has a hole in it 
4;@Randydeluxe @extralife episode #148 aint working on itunes or the website. 135kb mp3-file, guess you know already but wth 
0;I very much need this coffee... Didn't really sleep last night 
0;@DavidT2006 Morning from south Shrops... it is rather beautiful today, isn't it? Know of any good walks around Ludlow? Wife's on call... 
4;@PeterMcAllister thanks 
4;Lol,  I shot the Serif  http://img32.imageshack.us/img32/6990/3626399500x500.jpg
4;@jeaninerobberse from cradle to cradle 
0;I hate feeling sick to my stomach.... 
4;says we just bought Incredibad. Awesome.  http://plurk.com/p/yr2gn
4;says Good morning!! I know it's afternoon for most of you, but the hub-man let me sleep in  http://plurk.com/p/xgv7e
4;says mmm, Star Trek Voyager, a half done baby hat and a sleeping toddler. Not too shabby  http://plurk.com/p/wwuj6
0;is gonna have to skip knit group tomorrow due to lack of clean clothes  http://plurk.com/p/12c6ca
0;@theESC why'd you do this to the pregnant lady. It's so sad, and so happy. 
0;eating cereal watching old school 9-0...great morning so far..dreading the amount of work i have to do this weekend 
0;"@paultheplumber finding out i used to walk past idols house to get to school &amp; didn't know. Ali, Robin &amp; Duncan Campbell from UB40 "
0;@Firequacker Congratulations!! I would have loved to have been able to support you but with being out of work it's a bit tight at mo 
4;It was a beautiful day today, I love me some vitamin D baby. My mid-term went ok I think so that's good 
4;Load her up on the antioxidants to maybe help with the cancer, couldn't hurt right. Need some shut eye now, have a great night twitterers 
4;I think I'm gonna start making things up to make myself seem more interesting. To start, I had a wild threesome with hot twins last night 
0;cut my palm wid a knife  
4;@cloudberrynine   See you on Monday evening then?
0;Don't you hate it when you're IMing w/ someone and they say brb but they never come back...sorry Ande. 
0;@charliejamison No, I didn't either, v. annoying 
0;@charliejamison I think I went to bed just before you posted your plaintive call for communication  sorry X
0;@kate_bee a lace? is that some drug lingo? I'm soo disconnected.  Come visit Greg and me in Davis! Have margaritas on our porch!
0;I really want to blow a bunch of money on pretty dresses and super high heels (to help out the economy, of course....) but I shouldn't. 
4;@blakedwards I'm back don't worry  bloody trains tho. They are crap on sundays lol. You all ready for maths? I'm not :/
4;"@AlanCarr I 'cannot' wait.  I've put it in my diary ;)"
4;@Emm_aa oo nice.  Sixth form garden? That's a bit special. We've only got a skanky room in this school lol
4;it's a breautiful day  chilling out listening to red dragon fm
0;Not well  tonsils are hurting like mad for 3 days now!!
0;going out with josh, of course i broke up with will but was it the right thing to do???? i feel so bad  so confused...
4;cái twitter này hay ho nh?, tha h? mà nói, ch? c?n ai nghe ), quan tr??ng là nói ra ???c 
0;"Back to the &quot;sending CVs&quot; life! Yeah i know ... really exited about it "
4;My internet isn't working... Rats. Well i'm going to the beach today with the fam  
4;@patricia naves welcome!!! i'm working too. what a coincidence! 
0;wp 2.8 is giving me tough time. Orkutheroes is temporarily dead 
4;Going to bed. Had a breakthrough in story idea. Will put on paper tomorrow 
4;i love juice issue this month. jam-packed with artists to discover! 
4;http://twitpic.com/6iqhm - baked something for some. bringing to school tmr 
0;@AlexanderMcking @chrissyimmie dont know what happen  it just hurts. dont wanna go doc. haha.
0;@chrissyimmie can u make something for the picnic? i cant think of anything 
0;Ape ni. Rambut wig eh? Wtf sia. I just gt insulted.  - http://tweet.sg
0;"Dinner before work: pringles and soft drink. HUNGRY &amp; staff canteen no food.  - http://tweet.sg"
0;got 34/40 for exam 1... percentage doesnt look good. 
0;@lynnisnotgay tsk baddie. imissmonkeh today 
4;Hehe! #liesgirlstell so true and funny! #liesgirlstell I've got a headache! 
4;@FranjiFlo COW!!!! SO jealous 
4;Excellent weekend- live blogging the IPL games @algoafmIPL....whilst drinking beer and snacking.....that's the life 
4;@HartWayne U should chat about #liesgirlstell and #liesboystell on air today. Some funny ones 
0;Feel a little like death today. Flu + not enough sleep = bad combination 
0;"Not feeling 2 happy 2day.Found out over weekend that my sausage dog is now paralyzed &amp; I need R15K to help save her "
0;@nayes1982 Noticed that my top on Wed night was clearly see-through once the flash of the camera went off.... 
0;@nayes1982 Not funny!!!!!!!!!  
0;Is it just me or is this day going reeeeally slowly? 
4;was awarded the Royal Canadian Medal of Excellence at her final parade as a cadet yesterday. 
0;exams this week  im not looking forward to them tho we do get to go iceskating!
0;Wow... it's Sunday evening... mostly night... Good buy, sweet weekend 
0;No hot water at home from today until June 5th. I hate it 
0;canne wait for Ugly Betty 2 start , although i am CRUSHED that Christina is leaving she was my favourite and she was the only scottish 1 
4;Is on his way back to sheffield 
0;Has just got up pretty early 
0;ahhhh. i miss those lame teachers  aha
0;@fidz112 aku lum plg liat the announcement psl alum ada ah, tpi drg kluarkan statement udh. damn. 
4;@sociablextina YAY! I wish I could make you something yummy, though 
4;@trixie360 @sociablextina Me too! I'm watching it now 
4;@trixie360 You might not really want to be there, though. Traffic at Crabtree, especially on a beautiful Saturday afternoon: AWFUL! 
4;"@trixie360 Ohhhh @esko forgot to tell you&gt; Ale House here in Raleigh was having wet t-shirt contest and mud wrestling events j/k "
4;@sociablextina lol you are up way too early 
4;Got the Transformers song going through my head. Good time to go to sleep, I guess 
4;"@sociablextina You look beautiful&gt;Can't wait to see @drewbenz's pics. I hear he's quite good "
4;@hotNsauceY  TRUE!  Haha oh! guess what!?  my boss said you can work here when you visit me. as long as your store man says its ok 
0;im sooo sad right now... my closest work friend had his last day today.   i hugged him for 10 minutes straight tryin not to cry.
0;@hotNsauceY      no we cant.. i dont have any
0;no. im on my half. 
4;david acrhuleta.......please make another concert for your fans here at philippines.. soon...  ....... good luck for your singing career..
4;Gotta lunch even it's too late 
4;maxus has a new logo! I love it, sleek and simple  http://www.maxus.com #fb
0;D*mn my ticket lost, always like this 
0;My battery, hang on until I'm home 
4;@melaniewhess not talking 'bout TV, dear...Talking about internal strife... but glad you got to catch Conan!  Off to bed I go.
4;wants 2 b a transformer......vich von?????  
4;@NajmC yes I am keeping away from garden centres...but my mamma is back from pakistan n loves flowers...I need to do her some baskets 
0;i'm so sick of chicago weather! it's june and this weather is CRAZY! i wish i lived in CALIFORNIA! 
0;They don't see that what God did to me for a season is what he'll do to them for eternity.... 
4;@shclarke must be rough 
4;"Hey @robluketic i love your live streams, your accents nice too   (the set of Five Killers live &gt; http://ustre.am/2w5v)"
0;sitting in victor's class...he's made me change my design like thousands of times now ... 
4;"can't waitt for liness,viness,&amp;&amp; tryinqq timess "
0;i miss my cellphone! 
0;I forgot my cellphone at my grandmass! 
4;"&quot;Raindy Day&quot; and &quot;Portrait&quot; are my last songs! WHOO!!!!!!! YAY ME! They just need finished. Off to taco bell, or mcdonalds.. :O "
4;I love 'Lovegame'!  :p ... I wanna take a ride on your disco stick!
0;@johnkniffin follow @zayaheap lol. My computer isnt letting me follow ppl 
0;@imogenheap imogen. where on the planet earth are you??  I miss talking to you 
0;Went to mill, Skypp and I are confused. Ugh 
0;10 points low 
4;@fragilecappy33 you're welcome  hope you had a good day(:
0;Today is a slow-tweet day. 
4;@evilolive Yes. I'll be in for class today.  See you then!
4;@evilolive you have advanced to gazelle. 
4;wicked awesome day. dinner @ eastsides then movies at my place. all with steph of course 
0;I take my temps test, sign paperwork at hair design school then have bonding with parents at the movies  but you know you LOVE working ...
4;@BryanFromBoston I don't know much, but I loves me some alt history.  Been starved 4 it here. Might make Josh carry a box of it 2 Beijing.
4;It took me a while to get my printer working. Luckily brother makes linux drivers. Have you looked at my resume?! Ha 
4;@rockandrollgary don't act so surprised! 
0;Before bed I am listening to Vivaldi and reading Possible Side Effects by Augusten Burroughs. I wish @greengalz was laying beside me 
0;@kanibusrex its not too bad. I just got cursed out though  http://myloc.me/29dB
0;@jvance325 good idea. can't defer/forebear on defaulted loans though apparently 
0;@greengalz WE need a new schedule 
4;@ alterune: hospitals always are looking for simple math computational folks. Also known as accountants 
4;Ooo chicken corn soup! Now time to swallow each chicken bit... 
4;Finally at home  by home I mean bottle, couch, table, and BAD waitress. FML? Nah so. . FYL = Fu*k Your Life. 
4;@Airrun Hah! Clever pic! Looking sharp too! 
4;@rbflygal But of course. Oh, and it's Mac, not all caps, like Macintosh.  See what a dork I am?
4;@rodrigdb you better get to bed bro!  srsly - you'll feel more better. I'm gonna hit the hay now I think. It's not even 11 here yet tho.
4;@rbflygal I'm just giving fair warning. Want to nip it in the bud. 
4;@rbflygal heh I'll take the compliment, thank you very much 
0;@frannykirbs Was goofing off while enjoying morning coffee. Now about to leave for work. 
0;@rodrigdb why nauseous? 
0;@grammarcop Yeah, me too. 
0;@Chiron1 Yeah, I've noticed the same thing. 
0;@angryfaggot lo siento  *hugs*
4;@beacueva i love demi too!!you should download her songs...also selena's 
4;@annenapzz_15 hahha... i knw ryt...they're cute togetha!!sweet cla...they had dinner 2gether pa 
4;new haircut , so chic 
4;@awaisnaseer Life is interesting 
4;Hawwwwwwwwwwwwwwwww BattleForge now free to Play  No 30$ fee required to download that is Simply Awesome  http://tinyurl.com/r36be7
4;@karar we live in the city we can meet anytime  and about CSS mushkil hai, messed up in studies so need to focus, less gaming now. 
4;@sidrajalil1132 what ? 
4;@sanasaleem seeing through his site makes me think he is actually a biased journalist 
4;@awaisnaseer It's Worth Downloading 
0;@ruchirfalodiya yeah just caught in that 
0;@awaisnaseer like ur theme  u designed urself ? xD
0;@GertieGamer me feeling better was ill since last two days 
0;@ali360 upgrade the graphic card man  what are u doing on 16mb ? 64mb will do I guess..easily but rather buy 6600gt its just 3k I think.
0;Cannot sleep, wake up so early 
4;@rungta hi rungta! no ways yaar... but, the songs are lovely though... 
0;i am so  bored and wish someone would twitter me 
4;oh, oh, I do not hook up, up 
4;@carocast I have one 
0;ahh watching the real housewives of nj! it's ending 
0;@Mimi_Mendez  got the kiddos or we would go post up with you.. 
4;@chovaleoni haha, I didn't see that pun coming 
0;"@dangwhat I'm in plano (190 &amp; midway) far from uptown, trust me "
0;@kelliesimpson voted for you before over reg web, but that site doesn't let u vote w/ a blackberry  , so no more tonight
0;Heavy rain delayed outsider Tallahassee 
0;@littyblive yeah, your blog is still messed up  but I'm spreading the video of our nightmare tstorms from a couple weeks ago.
0;@ericakelly01 is it as dry out there as it is in TX, ugh no rain and 100's for next seven days 
0;@ericakelly01 I wish it was dry (94 w/ 112 heat index) I just want some cloud cover  enjoy the steam!
4;"@nincompooop when do I get accepted as a follower?  ;)"
4;@happytoe hey kina headache? Dherai jhyaap bhayo ki k ho? Well drink lots of lemonade instead of lassi 
4;@dhitaOk  oops kinda late reply but haha  sry phucchi . how was ure exam?
4;@neupas just found out @dwighthoward is on twitter too  thought you might be interested!
0;@hardcorebin yeah I'm still working on it. Theres a LOT of stuff left to do 
4;"@Luzifer I was a very good english speaking person , but  it is &quot;eingerostet&quot; "
4;@Karoettchen Of course it is  Lesson one 
0;@diffus Nee, klappt nicht. 
0;I just made a cup of green tea and it tastes and smells  like fish.  
4;@qillerm MAAA!!! tolong aku bwat essayy  plzzzz
4;wow. 2000+ Twitter followers  and 3000 + LinkedIn Followers
4;One more follower to reach 2000 
0;Why is the net so slow today. So many sites are not opening 
0;@johnlim i don't have enough glue for big ass chain yet 
0;@ili_fm tidak tau cuz on one hand a few friends going to pmi (which has so7) and on the other no friends going for capsquare 
0;Rode my bike into a ditch on the way back from badminton. Punctured my back wheel  Where will I find time to take it to the bike shop?
0;it was not a good day i supposed. the trouble that i created 
0;my feet hurt after 5 hrs of standing. ya Allah !    it was ok.. alhamdulillah..
0;tough decision. longer term or short term? 
0;it feels so heavy now. why. i hate to be grown up people 
0;period pain!!!!!!!! 
4;I am currently photoshop-ing pictures.  I need to format my laptop. *sigh*
4;@incikneng taknak follow *ehem* ke? 
4;@fatinjua what the hell is karok??tak pnh dgr pun  hehe
4;back from pool-ing  awesome night seriously.
4;scanning pictures 
0;@fatinjua juaaaa dah ade first case kat saitama  ki wo tsukete!!!! go buy mask.now.
0;@fatinjua the kitten fell sick  i wont be able to keep him 
4;@Bucks_lad You live such a rock'n'roll lifestyle 
4;@ogalthorpe Good luck 
4;@Bucks_lad Good luck 
0;Up early to continue migration from dead server. Still no joy on the dns issue  Dog walked. Is it time for a cuppa?
0;@tobyaw Depends on whether I'm around and Rosie is working at lunchtime  Will let you know when we're around! Thanks for the offer...
0;Sadly the thumbnail exif data in the RAW files doesn't have what I need. Need to try and delve deeper  No python module seems available
0;"Almost 3 hours late &amp; we park on a bussing stand. Sigh. Welcome to T5. Missed next flight "
0;Portpatrick is nice, especially in the sun. Shame about the neds whos cars have stereos but their heads lack brains 
0;What an amazing day. Warm, sunny and I'm off! Sky HD installed, but TV seems unimpressed with the HDMI 1.1 it offers 
4;ho yeah everything is done just in 30mins! awesome me hehee 
0;@ajrafael u sold your puppy? aww man 
4;That made more sense in my head but reading it back sounds a bit funny. Eh I'm sure you all get the point. 
4;Dinner sounds good though! Char grilled chicken with herb butter and broccoli.  
4;Oh there they go! Yes! They will be at least 6 rows behind me. 
4;My car is beautiful again! This def calls for driving to work with the top down. 
4;@amberrated sweet deal. 
4;@amberrated noone right now. 
4;Yeah early again.  And I'm only working 6 hours today!!! 
4;Awww biff gave me my birthday present early so I can use it on my trip.  http://twitpic.com/6puny
0;And my phone is at 10%. That means it's time to go.  good night I'll try can call tomorrow but it's sunday and that's a busy day here!
0;@Nillus  why can I not sleep either..?
0;@davecazz what's going on with the new update? 
0;@live1day my phone was charging so I couldn't tweet. 
0;My phone is dying again. So if I stop answering that's why. 
0;@RoseOfTexan i appreciate the ones i dont have to make.  Going to have to design a process for tracking vuln remediation soon 
0;I hate writing process documentation.   Guess i better slip on the headphones and get to it.
0;uninstalling crap from my parents new Dell, remotely, all the way back to outback Australia, from Tampa, via a very slow connection 
0;@SecBarbie I'd so do cybercommand but they be hatin on the non citizens 
0;@SecBarbie yah and dont support multiple twitter accounts as far as i can see 
4;apology was thrown out the window 
0;Got new clothes. Have to work for band tomorrow, not getting paid. 
4;Whoa, dude, congratulations ! 
0;Celcom customer service sucks. My Blackberry email after 6 days is still not working but yet they took money from me!! 
0;Pot Belly w/ @chelseaguarco and then she heads back to Alaska. Booooooo! 
4;@sassyson123 so a little wired Sonya?! LOL! 
0;@font Here's what happens on my page. Even worse  http://flic.kr/p/6tu1Q3
4;going to bed...excited to sleep in 
4;@Cheeze73 hope you're still not AGHHHHHH! that is all.  see you at SMU!
4;"&quot;Don't be afraid your life will end. Be afraid that it will never begin.&quot; wow... that was a pretty deep quote for a dumb FWD: email.  "
4;"&quot;Don't stop believing... hold on to that feeling...&quot;   (SO many memories tied to THAT song! Getting ready for work)"
4;thinks that Coldplay (esp. Chris Martin's voice) could bring tears to any grown man's eyes. Obsessed at the moment... 
0;Time to buy some more coffee! And after that, I have to listen to the Drabblecast and visit the forums, haven't done that in a long while 
0;aaah    this is just wrong
4;@babynel17 wow! that's so relaxing 
4;Looking for Mrs Quiros 
0;52 words per sec  wish i can do better.
0;"is having a really hard time munching &quot;tempe goreng&quot; . dah sejuk aganya "
0;@d2zone alamak ive been using opera for over 5 months already  Thanks anyway.
0;Went to watch The Hangover and thanks to Ezra's fit with his grandma, we had to leave before the funniest part of the movie began 
0;@kmichael_photog I miss being mean to you. 
0;And it's morning hour at crazy hospital. Still sleepy. 
4;whew! problem solved!! 
4;@ramielemalubay hi ate ramiel! hahaha! i've been looking for your twitter since i registered here! thanks to my friend i saw it! 
4;@TheRealJordin hahaha. for once there i thought your mom wasn't breathing anymore! what a nice mother-daughter relationship you have. 
0;bye twitter. gotta go.  HAPPY FATHER'S DAY!
0;i dont want to go back to my dorm. 
0;is having problems. She doesn't know why things turned out that way. 
0; the last full day in ukraine is here off to lviv
0;Waiting on HD video to render 
0;cant find my bloody passport aaggghhhhh!!! no holiday on sat if i dont..! 
0;can someone please lend me a private jet so me and my pal can go to ibiza on sunday.. thanks!! no flights left... 
0;friday frriiiidaaaaay!! weekend mode!! wish i was goin planet love tho.. 
0;I just dropped shin off at the airport. Just in time. It shouldn't be any later or should was to late. Time to go in emo mode now. 
0;@ShinigamiGirl what did I do now? 
0;time for sleep.  sad v is leaving tom 
4;keep twittering and facebooking!!!    http://www.telegraph.co.uk/a/5093060
0;Wondering what's the problem with my YM... It's been days that I can't login on my Mac.... 
4;Fanboys is a good movie. Sad, but good. 
4;@akirazenx Thanks. 
0;@secondpower man...im really sad to hear that you got released by WWE.you're definitely a championship material  live well kennedy,peace!
0;Yay! Telltale is going to release a 5-part series based on Monkey Island! Not for Mac, though.  http://www.telltalegames.com/monkeyisland
0;shame on you guys!!!! 
4;@isPunk I think i know which 3 words  Im happy for ya 
0;I'm sleeping over 12 hours per day! Help! 
0;@rainbowbritelez I think im suffering from depression  But its wierd, theres no reason behind it.
0;@EtsyDeals what movie did you see? Having a toddler, I never get to see them at the theater anymore 
4;@jedmarc Kewl man... happy to provide feedback / input etc etc 
4;Home with my hot wife and my cold Newcastle! In that order too BTW!  17 hour day. I'm beat. The 5d II rocked until we ran out of light.
0;i have a big black spot on my foot.  hahaha
0;@jennettemccurdy Awwwh, really? I thought 'Year One' would be really funny? 
4;"found a new ice cream I like to eat called udderly chocolate; blood sugar feels better now "
4;Thanks for all the mentions yesterday. Really appreciated 
4;@richpav ...and now you'll get 50 more on this account 
4;@blueeyedbanshee Yeah, Monty's all a bit too out there for her. But I still love her 
4;@Keltin Good stuff. Like I remember it from the good old days of riding grandpa's fridge for a can 
4;@Jentifa You wish! Today's MY day to win!  http://www.squarespace.com/iphone #squarespace
4;Picked up over a dozen MLM/MMF types on twitter in the last day. Blocked them, and they still add to my #spymaster count! I'm USING YOU! 
4;@nie_nie Weather went between blue sky sunny and OMG-it's-pouring-rain. 12 hours banging around Epcot can tire a family out 
