Id;Tweet
4440;@EvilNanny will you slap back? 
4441;@EvilNanny can imagine... trying to put the cat in WM - how mean is that! 
4442;@Schofe can't afford chairs in your house then huh? perhaps you need to go into politics....  
4443;pirate party wins a seat! how cool is that? http://tinyurl.com/morqj6 
4444;@rangercej all of them!  I had my water gear and everything! just got to fight the law now...  .. have beer will use it..copiously..
4445;@LindseytheFirst bloomin police! still waiting to find out about my alleged 102... 
4446;@zebedeejane bad day with the law..  am part of the persecuted motoring majority.. sigh. own fault for allegedly having a heavy wrist..
4447;bldy policy!  just back from bike do (cancelled due to fair weather bikers) picked up a speeding fine from unmarked car. fighting it tho!
4448;pedrosa is down!  nooo! that ?3 wasted...  
4449;im gonna to make a promise to myself, to not dye my hair for the rest of my life. keep it natural. its a big promise but i can do it 
4450;Was f?r ein grandioser Abend gestern. I'm really, really happy! 
4451;"@nayisgreat &gt;&gt;&gt;&gt;&gt;&gt;  i fell into a basket at food for less to day  "
4452;Miss you too!  i only get on this from my phone now!
4453;Beautiful day 
4454;Its trueeeee 
4455;I made you a card ms Winans  please be happy!
4456;I kinda miss tweets 
4457;Lol only kidding. I feel swine-ish. 
4458;I miss my rat babies! 
4459;is gunna spend the night with my seeeester. i miss my lover boyy 
4460;wants to just hug and kiss him. 
4461;@sarahlazer I'm excited 
4462;The reality of it is were going to be seniors in 2.5 days 
4463;Can someone please teach me how to twitpic 
4464;Boreddd.. Hopeing my boss doesn't kill me cause I had to switch my schedule 
4465;Beach day 
4466;Best way .. By myself 
4467;I have no life 
4468;Please god let me get a better job 
4469;I freaking hate work .. Especially on thursday morning 
4470;I hate rain 
4471;@southozsue  fancy the crows losing to that dreadful team!!!  
4472;Chillin at the sno shack riding scooters. 
4473;I just bought the worlds greatest vibrater. The cumsplosion 9000 for 300 is the best investment ive ever made. But my batteries are dead 
4474;ughhh. one of those unproductive days. but i went to kellys house and it was mad fun  SAT on saturday, eeeek.
4475;had the BEST time at sixxx flagsss  sleeping overs kenz's again 
4476;@creativemachine I now know everyone you stalk. 
4477;@lukevenediger Don't do it http://tinyurl.com/o8rdd7!  Get the Forester instead 
4478;Damn. You are cool  
4479;im sad! i tried to upload a photo of myself n it didnt work! 
4480;oh no, slept all day 
4481;@emilyosmentpage Awwww! How cute, Thanks! 
4482;@o_0robertpatt Why do they do that?! 
4483;Got home from an increaible night in Austin and my AC is out along with some other electrical issues.  THIS is gonna be expensive. 
4484;@AmMarvellous Sad to hear you are still sick in bed  What book are you reading currently for your book club?
4485;"At camp; just got water pured on me "
4486;@crusecourtney Thx for hope, am scared abt being able 2 walk. LOL, I am shopping for soft sneakers now. Haven't wrn reg shoes in yrs. 
4487;I cant believe how worthless he makes me feel. 
4488;@MvdMbladiebla I'll need to learn Java first though 
4489;wants to see miss jenny lewis on saturday, but also wants to see an all day long ska show in denver. they fall on the SAME DAY. 
4490;@tiphereth it was a great night. Thanks to you, Doug and the rest of the SMCSYD team. And the excellent panel! 
4491;@Mediamum Good morning! 
4492;@JoelyRighteous   Hope everything turns out ok.
4493;On the way the capitol! Missin the BF tho  **Mulatta Bonita**
4494;are driving back from Durbs... amazing, crazy show!!!! Holy shit. Feeling rough 
4495;thinks i might go get my tattoo priced tmrw!  and hopefully make a date to get it! ahh!
4496;i want more sleep. work is being a drag queen. 
4497;All Time Low tomorrow night,so psyched for it  hoping i don't still sound like a dog by then.
4498;hugh jackman  ?
4499;have a killer headache! and I have exams this week! 
4500;@fs34335c hahaha! you will never understand girls. we're insane. but ill help you  if u want. lol.
4501;i have issues 
4502;@fs34335c omg how cute! :] ur such a nerd. I used to love math like crazy, until I got to calc BC 
4503;omg im soo hungry!! this food is gross 
4504;I wanna see ne-yo in concert!!!!! 
4505;@erika50 ugh I hate people!! they're annoying.  its boring and my tummy hurts:/
4506;@erika50 cheapy  agh i wanna talk to you! but we can't on myspace. umm aol? :/
4507;ugh i can't watch seinfeld  my stupid TV doesn't get channel 13, stupid jumbo tv is useless.
4508;"@erika50 I love you&lt;3 ima super need you today  im not a robot no mores moof"
4509;"@erika50 omg that's a little controlling... it makes me happy  lmao! im afraid of being alone &gt;.&lt; .... grr I don't wanna leave "
4510;@erika50 we got off at some exit and idk. I told her 2 go straight and its empty here  im scared!
4511;ahh stupid peter pan. its scaryyy 
4512;omg, some people never learn :/ ME!! haha :| blackmoocow ur gonna kill me 
4513;"ericow! :] ima miss you sooooooooo fuhken much when you leave me :'( &quot;don't  leave me...&quot;  moof!?"
4514;"@erika50 thanks &quot;/ umm I come back super late on sunday  cheapy!"
4515;"@erika50 yeah I missed my happy meals&lt;3 ahh cow!!  I got us lost trying 2 find a mcds."
4516;haven't finished my calculus project! ugh 
4517;my piggy got super dirty 
4518;@erika50 omg i wasn't yelling at you  she said to email them 2 her. im clueless.
4519;i have a bad feeling 
4520;tired of everyone here who doesn't know what a real storm is.  the 1 this evening I could have slept through. I miss storm chasing. 
4521;last full day of vacation.... 
4522;@irinarempt Because you have to lift your eyebrows to reach the high notes? 
4523;were did the sun go!? 
4524;has been stuck four times in the last hour with no iv success. 
4525;@stanandollie bet that hurt..you're lucky it didn't smash 
4526;@Tori_Da lol come on....got to be IN the shorts...   
4527;@JohnWeston lol John @CHRISDJMOYLES does talk to lovely ladies, just not the ordinary ones like me...no matter, we have you to talk to 
4528;@JohnWeston hah he wouldn't dare John...lol  Tweet later...     
4529;@lynnali2 not hot here cloudy and cool 
4530;@BIRCHY50 Thanks Lynn  x
4531;@zebslc well I wouldn't admit to something like that if it were not true...lol I am useless at getting my point across in a argument..  
4532;@LindseytheFirst ooh sorry Lindsey, takes foot out of my mouth  ...xx
4533;@EvilNanny Morning!!   Hows you?  I have a very slight headache due to over indulging  
4534;@littledotty @BIRCHY50 I already upset the neighbours and Paul Daniels tonight...  
4535;@tinkissarah Have fun!!  Am off to do some cleaning at the bungalow 
4536;@EvilNanny LOL well I'm up there with you I was on the naughty step 3 times yesterday!!  
4537;@Schofe Ask him why no-one is following me...LOL..I feel very unloved and lonely 
4538;time to get a job.... goodbye childhood, you will be deeply missed   RIP 8/29/91-6/16/09
4539;@mdstacy11 haha  Thanks!   You're pretty awesome yourself.  I'm so glad you came over last night and I hope you have a great weekend!   
4540;http://twitpic.com/68wx7 franck war gestern bei zz top 
4541;@chrisWhite lol, deferment is nice, but when you run out of them the deferment was a curse in disquise 
4542;"I never made &lt;a href=&quot;http://www.apple.com/downloads/dashboard/music/redalarmclock.html&quot;&gt;Red Alarm Clock&lt;/a&gt; work "
4543;Lovin' potential breakup song bu Aly and AJ 
4544;still feeling not really well 
4545;@paulapico I'll Take it with pleasure.  Um dia bom! Abra?o a? ao @lmalopes
4546;@CroquetteAwards broken link 
4547;@jessc89 You should online and bitch with us 
4548;My friend moved to Australia (Perth, i think). Now he's forgotten all of us back in Dubai. 
4549;@Camymae I did a late night Carls Jr. run the other night...same result  Felt so gross afterwards haha
4550;"aw it's six months today  &lt;3aab"
4551;Singing in the car with booboo 
4552;Finally going to bed.... Greatest graduation EVER!...thanks everyone 
4553;@sd2kslay does that mean ur back? /g invite if so  
4554;I hate it when I misplace books. I have to scour my office tonight to find it. 
4555;Mapping out this hat...I have a large head. 
4556;@castlefibers I hope everything is ok. 
4557;I Need to get my friggin cameras cleand ASAP !! 
4558;It sucks being a foodie and broke !!  
4559;imma half done with chem hmwrk! 
4560;Imma finallaye done with the prelim pprs. 
4561;Just painted my nails purple but it got destroyed 'cause I accidentally touch some papers before it dried. 
4562;too many assignments 
4563;"amazing dancalicious night! i'm gonna miss shookie so much!!!!! ;[ good luck on the east coast "
4564;Chilling at @octanecoffee waiting for @techbird, @ibouchard and the gang...Octane staff wearing my shirt design  Selling them, too!
4565;has landed and is back at home.  and the work clock starts again in just a few measley hours.. tick, tock, tick, tock...
4566;@tonhiebear thai food!!!!!!!!!!!!!!!  me home.
4567;@mileycyrus http://twitpic.com/2y606 - I want a Sofie!  She's helllza cute.
4568;I have a sudden craving for Dirt Cups. I don't want to put any clothes on. Tralalala.. Melanie just left me 
4569;@roadkill03 weeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 
4570;ze bastards removed the soundtrack of my skydive video 
4571;@skathi stuck @ work 
4572;@DrYoung Good morning or Good afternoon! 
4573;@THEsaragilbert What am I doing? Watching King Of The Hill while getting a back rub.  Woo hoo!
4574;@jesswoodall 235 words written, not the intro haha! so intro/conclu + 235 = 700 words  only 1500 more to go
4575;@mandygee90 we lost   final score was 18 - 28...but it should have been at least 22-28 lol!
4576;@jakehgonzales me too. Not good enough though! 
4577;Goodnight, Brooklyn. For the last time. 
4578;iss kind of sick... nd is lyin in bedd  xx
4579;We couldn't resist this little headline fun on Superwoman   http://bit.ly/Ooe61 *chortle*
4580;@chieftech responding re your 23 June reply: we would have liked to be at #publicsphere but could not make it  We covered where we could
4581;RIP Bear....you will be missed. 
4582;@theadgency e departe, n-am timp sa ajung si astept pe cineva care ma incurca.... 
4583;site-ul EMAG merge din parti si nitel din mijloc pe Firefox...  fail!
4584;Pr?? a pr?? a pr??  Z?t?ej?? z?vody LIL v ?esk?ch Bud?jovic?ch jsou v?n? ohro?eny
4585;@ehasselbeck it is stuning...you and rosie and all these stuff...great job, lady!  really like you.
4586;it is stuning...you and rosie and all these stuff...great job, lady!  really like you.
4587;@MPBusta feelin' like a sunshine-y DAY-AY! 
4588;SF was my lady this weekend and I knew her. Biblically. 
4589;@bmur zdayiscoming is my name, zombies are my game. I didn't realize you could have friends, wow! 
4590;"Last minute packing! I got Pride &amp; Prejudice and Zombies and The Family by Puzo. Wanted more but books are so expensive!! "
4591;Shall now revert to my hermitage and reclaim my virginity from online social networks. Goodbye fs and fb 
4592;No Saturday classes please 
4593;Can't sleep.Too excited, in a few hours I'll have my mustang  Also gonna hit up the Winchester Mystery House since I haven't gone in years
4594;"Back @teleacnot and back on Twitter after couple of sickdays and weekend of R&amp;R. Good to be back. "
4595;fucking earthquakes..! and the aftershocks are still coming 
4596;it's my brother's 18th today  but i've gotta sit down, not move my leg and revise. not fun!! tweet tweet
4597;last GCSE today  and then seeing the saurdays tonight, and wicked tomorrow! yaay. i can't wat till 3 xxx
4598;When is NEW MOON gonna come out????????????!!!!!!!!!!!!!  
4599;@kirkrarner It's official. We need to make a website and write our own API that rivals friendfeed but with tighter control. 
4600;@xRomanesque lol sometimes its hard to tell if its really the celeb, but i do know that @therealwill isnt really Will Smith 
4601;Trying to put a smile on my face guess its not working  been down all dayy
4602;Just feel like i messing up somebody's life and just don't know what to do 
4603;@Lbaje  i does reach u faster pon twitter than real life phone calls :O you at hair dresser?
4604;Head hurting me and got me can't sleep 
4605;@Lbaje i got talent too  u nvr hear me sing or dance them does call me Mini Breezy 
4606;@doorofkukondo If it's still in warranty they should replace either the logic board or magsafe board for free. Takes a few days though 
4607;@nickovey ACO said no 
4608;@Georgina_Milne But I can't help it 
4609;@emmao414 Oh no, that's truly horrible news...really hope they can get it 
4610;Good to see you here, @denmojo!  Micheal is on here too: @HighTechDad
4611;"@ryanlrussell Hadn't made that connect. &quot;Laptop, are you skynet?&quot; "
4612;"@davidmccormack It say, &quot;This deprecation will not occur until we finish...&quot; x y and z... I'm just trying to make Laconica compliant! "
4613;On the phone with my girl!!! 
4614;Two cups of coffee later, this may not be the worst day 
4615;It's a shame that I work this morning and can't watch the whole Burn Notice marathon 
4616;MORNING! ... but its raining and I may be going to work today in the rain... 
4617;Great night with Brittany, now back home and getting ready to head off to work 
4618;Laying around at brittany's waiting for her to finish up eating.. Her rooms about a bajillion degrees 
4619;Great night last night, now the morning's here and I'm attempting to gobble down some breakfast while chugging coffee as I wait for work 
4620;i'm bummed, the 15 dollar seats for WWE Bash are sold out  i don't want to pay 45 dollars for seats. guess i'll keep searching.
4621;@lyricalies lol probably. ugh, and i have to leave in 8min to go with mom to her stress test lol. so i won't even be here for it all 
4622;@callxmexsara the oldest. but idk for sure. it was a sad day when he left 
4623;@samiamagirl @stephherzz i agree, i'm trying to hold out hope. wtf they live over here play the west coast  dnw weezer :/
4624;Our tv antenna has snapped in half  Will only be able to view GWN and WIN for a while 
4625;Nothing but the truth, often we only get half the truth which in fact is a great lie 
4626;can't find the fawn. 
4627;"&quot;Zach you just touched my boob&quot;...&quot;What boob&quot; "
4628;doing homework... ugh i hate school 
4629;@rundzy .....very sweet ....u r a good son 
4630;"@farfbaz I'm right here  L&amp;O: CI on MYST is pretty good this morning.."
4631;Seeing reports that Farrah Fawcett has died.  She was my favourite Charlie's Angel. RIP.
4632;@jouni At least you have a great story to tell at all the parties! 
4633;@hagnas I don't think it's even possible to be an IE veteran. I notice new glitches each and every time 
4634;@9uitar google 'cancel fasthosts'. I had no idea what I was in for  cost me 70 quid for no reason..
4635;hay last saterday was  my b day ya it was so fun to bad it had to end  it was fun
4636;MOCHA CHEESECAKE  Chocolate + Espresso = LOVE!!!
4637;@Devildog0351 Alright thank you 
4638;"@Sarah_Stuart Hahah no you have me all wrong. I have no issues with smilies, I use the ;) a lot.. I just don't want them on Twitter "
4639;@SusanLorelei You're welcome. 
4640;@hbuchan that hurts  my tweeters were the best part about your phone
4641;so sick of this nasty weather.. 
4642;Back to Vermont... 
4643;"Listening to: Dr. Dre - Still D.R.E.had it stuck in my head &amp; now its on pandora,  makes me happy http://bit.ly/BGPqT ."
4644;"making my &quot;jalapeno green chicken soup&quot; mmmm... this is the stuff from which we crawled billions of years ago  life itself!"
4645;@flowerstrewn good mofo MUFA's in an AVOCADO! go for it 
4646;"twiteffluveum: breakfast is coffee, avocado &amp; oatmeal "
4647;@rodrigo very grey morning 
4648;just finished my talk at eLiberatica 2009 
4649;follows the french TV live for the first time in years. I wish I could understand more of it now 
4650;@morrick lol maybe MMX is the year of Pentium 
4651;Trying to recover photos after a problem between Windows and my XD card. Result: shots are all half visible  damn Microsoft...
4652;"Oh that sucks.; The DSLR Camera Remote iPhone app does not support the EOS-10D.  http://tinyurl.com/mlemne 5D-Mark II time "
4653;Just realized that the mini mode is gone from the #Pandora site. What gives? I liked the mini mode 
4654;Boy, this is a long list  Tech layoffs: The scorecard - CNET News: http://news.cnet.com/8301-1001_3-10069195-92.html
4655;Abracadabra... The Magic make LeBron James and the Cleveland Cavaliers disappear from the NBA Playoffs 
4656;NBC's coverage of the French Open men's semi was a joke. Has anyone seen the #Federer v Del Potro match?Not on #tennis channel either 
4657;My son has bad #eczema days, but we both saw another kid that had it REALLY  bad. Hate to see when kids are robbed of their fun
4658;my dog ate my hat - not funny 
4659;@krystyl me too!  still doesn't stop others from sending me these damn invite DMs! arg!
4660;@LonelyBob yep. Jon is infamous  doing really cool stuff there
4661;@kspidel my weekend is pretty open if I'm not recovering from WWDC news. 
4662;@thauber Tuna Safe Dolphin!  that show was awesome.
4663;@aforonda we never found a starbucks open 
4664;@krystyl I'm sorry  I shouldn't of been contagious.
4665;@aforonda i love it. i hate pics of my profile. I look so fat in my profile. big chin 
4666;@yanidzhu as is the WWW in general 
4667;Kitten killer (and not euphemistically). 
4668;my memory is full    7.79GB out of 8GB used: wish 4GB sticks were cheaper...
4669;attending #TechNet virtual conference today,if I can stay awake after another night (4 out of 4 this week) of #exchange callout problems 
4670;celebrating half a year w/o pownce #pw 
4671;@HeleneVolturi waiting of you 
4672;See what's happening in Iran, very sad  http://bit.ly/3W9XA
4673;enjoying the last day of the longest holiday ive had since leaving school 
4674;fuck fuck fuck, pipe leaking in bathroom 
4675;hoping the bathroom sink arrives today, getting annoying trying to use the current one which has a hole in it 
4676;@Randydeluxe @extralife episode #148 aint working on itunes or the website. 135kb mp3-file, guess you know already but wth 
4677;I very much need this coffee... Didn't really sleep last night 
4678;@DavidT2006 Morning from south Shrops... it is rather beautiful today, isn't it? Know of any good walks around Ludlow? Wife's on call... 
4679;@PeterMcAllister thanks 
4680;Lol,  I shot the Serif  http://img32.imageshack.us/img32/6990/3626399500x500.jpg
4681;@jeaninerobberse from cradle to cradle 
4682;I hate feeling sick to my stomach.... 
4683;says we just bought Incredibad. Awesome.  http://plurk.com/p/yr2gn
4684;says Good morning!! I know it's afternoon for most of you, but the hub-man let me sleep in  http://plurk.com/p/xgv7e
4685;says mmm, Star Trek Voyager, a half done baby hat and a sleeping toddler. Not too shabby  http://plurk.com/p/wwuj6
4686;is gonna have to skip knit group tomorrow due to lack of clean clothes  http://plurk.com/p/12c6ca
4687;@theESC why'd you do this to the pregnant lady. It's so sad, and so happy. 
4688;eating cereal watching old school 9-0...great morning so far..dreading the amount of work i have to do this weekend 
4689;"@paultheplumber finding out i used to walk past idols house to get to school &amp; didn't know. Ali, Robin &amp; Duncan Campbell from UB40 "
4690;@Firequacker Congratulations!! I would have loved to have been able to support you but with being out of work it's a bit tight at mo 
4691;It was a beautiful day today, I love me some vitamin D baby. My mid-term went ok I think so that's good 
4692;Load her up on the antioxidants to maybe help with the cancer, couldn't hurt right. Need some shut eye now, have a great night twitterers 
4693;I think I'm gonna start making things up to make myself seem more interesting. To start, I had a wild threesome with hot twins last night 
4694;cut my palm wid a knife  
4695;@cloudberrynine   See you on Monday evening then?
4696;Don't you hate it when you're IMing w/ someone and they say brb but they never come back...sorry Ande. 
4697;@charliejamison No, I didn't either, v. annoying 
4698;@charliejamison I think I went to bed just before you posted your plaintive call for communication  sorry X
4699;@kate_bee a lace? is that some drug lingo? I'm soo disconnected.  Come visit Greg and me in Davis! Have margaritas on our porch!
4700;I really want to blow a bunch of money on pretty dresses and super high heels (to help out the economy, of course....) but I shouldn't. 
4701;@blakedwards I'm back don't worry  bloody trains tho. They are crap on sundays lol. You all ready for maths? I'm not :/
4702;"@AlanCarr I 'cannot' wait.  I've put it in my diary ;)"
4703;@Emm_aa oo nice.  Sixth form garden? That's a bit special. We've only got a skanky room in this school lol
4704;it's a breautiful day  chilling out listening to red dragon fm
4705;Not well  tonsils are hurting like mad for 3 days now!!
4706;going out with josh, of course i broke up with will but was it the right thing to do???? i feel so bad  so confused...
4707;cái twitter này hay ho nh?, tha h? mà nói, ch? c?n ai nghe ), quan tr??ng là nói ra ???c 
4708;"Back to the &quot;sending CVs&quot; life! Yeah i know ... really exited about it "
4709;My internet isn't working... Rats. Well i'm going to the beach today with the fam  
4710;@patricia naves welcome!!! i'm working too. what a coincidence! 
4711;wp 2.8 is giving me tough time. Orkutheroes is temporarily dead 
4712;Going to bed. Had a breakthrough in story idea. Will put on paper tomorrow 
4713;i love juice issue this month. jam-packed with artists to discover! 
4714;http://twitpic.com/6iqhm - baked something for some. bringing to school tmr 
4715;@AlexanderMcking @chrissyimmie dont know what happen  it just hurts. dont wanna go doc. haha.
4716;@chrissyimmie can u make something for the picnic? i cant think of anything 
4717;Ape ni. Rambut wig eh? Wtf sia. I just gt insulted.  - http://tweet.sg
4718;"Dinner before work: pringles and soft drink. HUNGRY &amp; staff canteen no food.  - http://tweet.sg"
4719;got 34/40 for exam 1... percentage doesnt look good. 
4720;@lynnisnotgay tsk baddie. imissmonkeh today 
4721;Hehe! #liesgirlstell so true and funny! #liesgirlstell I've got a headache! 
4722;@FranjiFlo COW!!!! SO jealous 
4723;Excellent weekend- live blogging the IPL games @algoafmIPL....whilst drinking beer and snacking.....that's the life 
4724;@HartWayne U should chat about #liesgirlstell and #liesboystell on air today. Some funny ones 
4725;Feel a little like death today. Flu + not enough sleep = bad combination 
4726;"Not feeling 2 happy 2day.Found out over weekend that my sausage dog is now paralyzed &amp; I need R15K to help save her "
4727;@nayes1982 Noticed that my top on Wed night was clearly see-through once the flash of the camera went off.... 
4728;@nayes1982 Not funny!!!!!!!!!  
4729;Is it just me or is this day going reeeeally slowly? 
4730;was awarded the Royal Canadian Medal of Excellence at her final parade as a cadet yesterday. 
4731;exams this week  im not looking forward to them tho we do get to go iceskating!
4732;Wow... it's Sunday evening... mostly night... Good buy, sweet weekend 
4733;No hot water at home from today until June 5th. I hate it 
4734;canne wait for Ugly Betty 2 start , although i am CRUSHED that Christina is leaving she was my favourite and she was the only scottish 1 
4735;Is on his way back to sheffield 
4736;Has just got up pretty early 
4737;ahhhh. i miss those lame teachers  aha
4738;@fidz112 aku lum plg liat the announcement psl alum ada ah, tpi drg kluarkan statement udh. damn. 
4739;@sociablextina YAY! I wish I could make you something yummy, though 
4740;@trixie360 @sociablextina Me too! I'm watching it now 
4741;@trixie360 You might not really want to be there, though. Traffic at Crabtree, especially on a beautiful Saturday afternoon: AWFUL! 
4742;"@trixie360 Ohhhh @esko forgot to tell you&gt; Ale House here in Raleigh was having wet t-shirt contest and mud wrestling events j/k "
4743;@sociablextina lol you are up way too early 
4744;Got the Transformers song going through my head. Good time to go to sleep, I guess 
4745;"@sociablextina You look beautiful&gt;Can't wait to see @drewbenz's pics. I hear he's quite good "
4746;@hotNsauceY  TRUE!  Haha oh! guess what!?  my boss said you can work here when you visit me. as long as your store man says its ok 
4747;im sooo sad right now... my closest work friend had his last day today.   i hugged him for 10 minutes straight tryin not to cry.
4748;@hotNsauceY      no we cant.. i dont have any
4749;no. im on my half. 
4750;david acrhuleta.......please make another concert for your fans here at philippines.. soon...  ....... good luck for your singing career..
4751;Gotta lunch even it's too late 
4752;maxus has a new logo! I love it, sleek and simple  http://www.maxus.com #fb
4753;D*mn my ticket lost, always like this 
4754;My battery, hang on until I'm home 
4755;@melaniewhess not talking 'bout TV, dear...Talking about internal strife... but glad you got to catch Conan!  Off to bed I go.
4756;wants 2 b a transformer......vich von?????  
4757;@NajmC yes I am keeping away from garden centres...but my mamma is back from pakistan n loves flowers...I need to do her some baskets 
4758;i'm so sick of chicago weather! it's june and this weather is CRAZY! i wish i lived in CALIFORNIA! 
4759;They don't see that what God did to me for a season is what he'll do to them for eternity.... 
4760;@shclarke must be rough 
4761;"Hey @robluketic i love your live streams, your accents nice too   (the set of Five Killers live &gt; http://ustre.am/2w5v)"
4762;sitting in victor's class...he's made me change my design like thousands of times now ... 
4763;"can't waitt for liness,viness,&amp;&amp; tryinqq timess "
4764;i miss my cellphone! 
4765;I forgot my cellphone at my grandmass! 
4766;"&quot;Raindy Day&quot; and &quot;Portrait&quot; are my last songs! WHOO!!!!!!! YAY ME! They just need finished. Off to taco bell, or mcdonalds.. :O "
4767;I love 'Lovegame'!  :p ... I wanna take a ride on your disco stick!
4768;@johnkniffin follow @zayaheap lol. My computer isnt letting me follow ppl 
4769;@imogenheap imogen. where on the planet earth are you??  I miss talking to you 
4770;Went to mill, Skypp and I are confused. Ugh 
4771;10 points low 
4772;@fragilecappy33 you're welcome  hope you had a good day(:
4773;Today is a slow-tweet day. 
4774;@evilolive Yes. I'll be in for class today.  See you then!
4775;@evilolive you have advanced to gazelle. 
4776;wicked awesome day. dinner @ eastsides then movies at my place. all with steph of course 
4777;I take my temps test, sign paperwork at hair design school then have bonding with parents at the movies  but you know you LOVE working ...
4778;@BryanFromBoston I don't know much, but I loves me some alt history.  Been starved 4 it here. Might make Josh carry a box of it 2 Beijing.
4779;It took me a while to get my printer working. Luckily brother makes linux drivers. Have you looked at my resume?! Ha 
4780;@rockandrollgary don't act so surprised! 
4781;Before bed I am listening to Vivaldi and reading Possible Side Effects by Augusten Burroughs. I wish @greengalz was laying beside me 
4782;@kanibusrex its not too bad. I just got cursed out though  http://myloc.me/29dB
4783;@jvance325 good idea. can't defer/forebear on defaulted loans though apparently 
4784;@greengalz WE need a new schedule 
4785;@ alterune: hospitals always are looking for simple math computational folks. Also known as accountants 
4786;Ooo chicken corn soup! Now time to swallow each chicken bit... 
4787;Finally at home  by home I mean bottle, couch, table, and BAD waitress. FML? Nah so. . FYL = Fu*k Your Life. 
4788;@Airrun Hah! Clever pic! Looking sharp too! 
4789;@rbflygal But of course. Oh, and it's Mac, not all caps, like Macintosh.  See what a dork I am?
4790;@rodrigdb you better get to bed bro!  srsly - you'll feel more better. I'm gonna hit the hay now I think. It's not even 11 here yet tho.
4791;@rbflygal I'm just giving fair warning. Want to nip it in the bud. 
4792;@rbflygal heh I'll take the compliment, thank you very much 
4793;@frannykirbs Was goofing off while enjoying morning coffee. Now about to leave for work. 
4794;@rodrigdb why nauseous? 
4795;@grammarcop Yeah, me too. 
4796;@Chiron1 Yeah, I've noticed the same thing. 
4797;@angryfaggot lo siento  *hugs*
4798;@beacueva i love demi too!!you should download her songs...also selena's 
4799;@annenapzz_15 hahha... i knw ryt...they're cute togetha!!sweet cla...they had dinner 2gether pa 
4800;new haircut , so chic 
4801;@awaisnaseer Life is interesting 
4802;Hawwwwwwwwwwwwwwwww BattleForge now free to Play  No 30$ fee required to download that is Simply Awesome  http://tinyurl.com/r36be7
4803;@karar we live in the city we can meet anytime  and about CSS mushkil hai, messed up in studies so need to focus, less gaming now. 
4804;@sidrajalil1132 what ? 
4805;@sanasaleem seeing through his site makes me think he is actually a biased journalist 
4806;@awaisnaseer It's Worth Downloading 
4807;@ruchirfalodiya yeah just caught in that 
4808;@awaisnaseer like ur theme  u designed urself ? xD
4809;@GertieGamer me feeling better was ill since last two days 
4810;@ali360 upgrade the graphic card man  what are u doing on 16mb ? 64mb will do I guess..easily but rather buy 6600gt its just 3k I think.
4811;Cannot sleep, wake up so early 
4812;@rungta hi rungta! no ways yaar... but, the songs are lovely though... 
4813;i am so  bored and wish someone would twitter me 
4814;oh, oh, I do not hook up, up 
4815;@carocast I have one 
4816;ahh watching the real housewives of nj! it's ending 
4817;@Mimi_Mendez  got the kiddos or we would go post up with you.. 
4818;@chovaleoni haha, I didn't see that pun coming 
4819;"@dangwhat I'm in plano (190 &amp; midway) far from uptown, trust me "
4820;@kelliesimpson voted for you before over reg web, but that site doesn't let u vote w/ a blackberry  , so no more tonight
4821;Heavy rain delayed outsider Tallahassee 
4822;@littyblive yeah, your blog is still messed up  but I'm spreading the video of our nightmare tstorms from a couple weeks ago.
4823;@ericakelly01 is it as dry out there as it is in TX, ugh no rain and 100's for next seven days 
4824;@ericakelly01 I wish it was dry (94 w/ 112 heat index) I just want some cloud cover  enjoy the steam!
4825;"@nincompooop when do I get accepted as a follower?  ;)"
4826;@happytoe hey kina headache? Dherai jhyaap bhayo ki k ho? Well drink lots of lemonade instead of lassi 
4827;@dhitaOk  oops kinda late reply but haha  sry phucchi . how was ure exam?
4828;@neupas just found out @dwighthoward is on twitter too  thought you might be interested!
4829;@hardcorebin yeah I'm still working on it. Theres a LOT of stuff left to do 
4830;"@Luzifer I was a very good english speaking person , but  it is &quot;eingerostet&quot; "
4831;@Karoettchen Of course it is  Lesson one 
4832;@diffus Nee, klappt nicht. 
4833;I just made a cup of green tea and it tastes and smells  like fish.  
4834;@qillerm MAAA!!! tolong aku bwat essayy  plzzzz
4835;wow. 2000+ Twitter followers  and 3000 + LinkedIn Followers
4836;One more follower to reach 2000 
4837;Why is the net so slow today. So many sites are not opening 
4838;@johnlim i don't have enough glue for big ass chain yet 
4839;@ili_fm tidak tau cuz on one hand a few friends going to pmi (which has so7) and on the other no friends going for capsquare 
4840;Rode my bike into a ditch on the way back from badminton. Punctured my back wheel  Where will I find time to take it to the bike shop?
4841;it was not a good day i supposed. the trouble that i created 
4842;my feet hurt after 5 hrs of standing. ya Allah !    it was ok.. alhamdulillah..
4843;tough decision. longer term or short term? 
4844;it feels so heavy now. why. i hate to be grown up people 
4845;period pain!!!!!!!! 
4846;I am currently photoshop-ing pictures.  I need to format my laptop. *sigh*
4847;@incikneng taknak follow *ehem* ke? 
4848;@fatinjua what the hell is karok??tak pnh dgr pun  hehe
4849;back from pool-ing  awesome night seriously.
4850;scanning pictures 
4851;@fatinjua juaaaa dah ade first case kat saitama  ki wo tsukete!!!! go buy mask.now.
4852;@fatinjua the kitten fell sick  i wont be able to keep him 
4853;@Bucks_lad You live such a rock'n'roll lifestyle 
4854;@ogalthorpe Good luck 
4855;@Bucks_lad Good luck 
